lat,lon,00:00Z 2026-09-19,00:00Z 2026-09-20,00:00Z 2026-09-21,00:00Z 2026-09-22,00:00Z 2026-09-23,00:00Z 2026-09-24,00:00Z 2026-09-25,00:00Z 2026-09-26,00:00Z 2026-09-27
4.007606,100.357925,2.2200000286102295,0.0,0.0,0.0,0.009999999776482582,0.029999999329447746,0.03999999910593033,0.25999999046325684,0.0
4.007606,100.44106,1.600000023841858,0.0,0.0,0.0,0.0,0.0,0.09000000357627869,0.05999999865889549,0.0
4.007606,100.5242,0.6800000071525574,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.009999999776482582,0.0
4.007606,100.60733,0.03999999910593033,0.0,0.0,0.0,0.0,0.0,0.09000000357627869,0.0,0.0
4.007606,100.69046,0.0,0.0,0.0,0.0,0.0,0.0,0.029999999329447746,0.0,0.0
4.007606,100.773605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.007606,100.85674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.007606,100.93988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.0
4.007606,101.02302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700000166893005,0.0
4.007606,101.10615,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.23000000417232513,0.0
4.007606,101.189285,0.0,0.0,0.0,0.0,0.0,0.009999999776482582,0.009999999776482582,0.029999999329447746,0.0
4.007606,101.27242,0.009999999776482582,0.0,0.0,0.0,0.0,0.029999999329447746,0.019999999552965164,0.0,0.0
4.007606,101.35556,0.05999999865889549,0.0,0.0,0.0,0.0,0.17000000178813934,0.019999999552965164,0.0,0.0
4.007606,101.4387,0.15000000596046448,0.0,0.2199999988079071,0.0,0.0,0.550000011920929,0.25,0.0,0.0
4.007606,101.52183,0.23999999463558197,0.0,1.8600000143051147,0.0,0.0,0.38999998569488525,0.6100000143051147,0.0,0.0
4.007606,101.604965,0.05999999865889549,0.009999999776482582,0.36000001430511475,0.0,0.019999999552965164,0.05000000074505806,0.8899999856948853,0.0,0.0
4.007606,101.6881,0.009999999776482582,0.0,0.0,0.009999999776482582,0.0,0.019999999552965164,0.5099999904632568,0.07999999821186066,0.0
4.007606,101.77124,0.0,0.0,0.009999999776482582,0.009999999776482582,0.0,0.4699999988079071,0.3700000047683716,0.05000000074505806,0.0
4.007606,101.85438,0.0,0.0,0.029999999329447746,0.0,0.0,2.690000057220459,0.3400000035762787,0.0,0.0
4.007606,101.93751,0.0,0.0,0.05999999865889549,0.0,0.0,1.2699999809265137,0.25999999046325684,0.0,0.0
4.007606,102.020645,0.0,0.0,0.7200000286102295,0.03999999910593033,0.0,1.059999942779541,0.17000000178813934,0.0,0.0
4.007606,102.10378,0.0,0.0,4.789999961853027,0.75,0.0,1.0499999523162842,0.09000000357627869,0.0,0.0
4.007606,102.18692,0.0,0.0,12.970000267028809,0.5400000214576721,0.0,1.350000023841858,0.029999999329447746,0.0,0.0
4.007606,102.27006,0.1599999964237213,0.0,7.849999904632568,0.14000000059604645,0.0,2.2799999713897705,0.12999999523162842,0.0,0.0
4.007606,102.35319,0.18000000715255737,0.0,3.7300000190734863,0.029999999329447746,0.0,3.299999952316284,0.18000000715255737,0.009999999776482582,0.0
4.007606,102.436325,0.029999999329447746,0.0,5.269999980926514,0.07999999821186066,0.0,4.630000114440918,0.4099999964237213,0.07000000029802322,0.0
4.007606,102.51946,0.0,0.0,5.429999828338623,0.14000000059604645,0.0,6.46999979019165,0.6399999856948853,0.09000000357627869,0.0
4.007606,102.6026,0.0,0.0,1.7799999713897705,0.15000000596046448,0.0,7.510000228881836,0.8199999928474426,0.019999999552965164,0.0
4.007606,102.68574,0.0,0.0,0.07999999821186066,0.17000000178813934,0.0,7.170000076293945,1.0,0.0,0.0
