lat,lon,00:00Z 2026-09-19,00:00Z 2026-09-20
7.068901,101.161575,0.05999999865889549,1.2200000286102295
7.068901,101.189285,0.05999999865889549,1.5099999904632568
7.068901,101.216995,0.11999999731779099,0.8799999952316284
7.068901,101.24471,0.12999999523162842,0.75
7.068901,101.27242,0.07000000029802322,0.8799999952316284
7.068901,101.30013,0.029999999329447746,0.7900000214576721
7.068901,101.32784,0.05999999865889549,0.7699999809265137
7.068901,101.35556,0.05999999865889549,1.059999942779541
7.068901,101.38327,0.05000000074505806,1.4600000381469727
7.068901,101.41098,0.03999999910593033,1.9199999570846558
7.068901,101.43869,0.05000000074505806,2.3399999141693115
7.068901,101.46641,0.03999999910593033,2.9100000858306885
7.068901,101.49412,0.07999999821186066,2.619999885559082
7.068901,101.52183,0.019999999552965164,4.289999961853027
7.068901,101.54954,0.5799999833106995,7.980000019073486
7.068901,101.577255,0.5699999928474426,7.800000190734863
7.068901,101.604965,0.17000000178813934,5.059999942779541
7.068901,101.632675,0.07999999821186066,4.199999809265137
7.068901,101.66039,0.05000000074505806,4.539999961853027
7.068901,101.6881,0.03999999910593033,3.859999895095825
7.068901,101.71581,0.05000000074505806,2.809999942779541
7.068901,101.74352,0.10999999940395355,1.7200000286102295
7.068901,101.77124,0.18000000715255737,0.9300000071525574
7.068901,101.79895,0.029999999329447746,0.3700000047683716
7.068901,101.82667,0.019999999552965164,0.20999999344348907
7.068901,101.85437,0.03999999910593033,0.20000000298023224
7.068901,101.88209,0.05000000074505806,0.2800000011920929
7.068901,101.9098,0.03999999910593033,0.33000001311302185
7.068901,101.93751,0.4000000059604645,0.3100000023841858
7.068901,101.96522,0.10999999940395355,0.23999999463558197
7.068901,101.992935,0.10000000149011612,0.33000001311302185
7.068901,102.020645,0.15000000596046448,0.25
7.068901,102.048355,0.23000000417232513,0.17000000178813934
7.068901,102.07607,0.38999998569488525,0.36000001430511475
7.068901,102.10378,0.8500000238418579,0.23000000417232513
7.068901,102.13149,1.9299999475479126,0.9399999976158142
7.068901,102.1592,4.050000190734863,3.1500000953674316
7.068901,102.18692,3.380000114440918,3.759999990463257
7.068901,102.21463,1.159999966621399,2.369999885559082
7.068901,102.24235,0.23999999463558197,1.0399999618530273
7.068901,102.27005,0.14000000059604645,0.4099999964237213
7.068901,102.29777,0.18000000715255737,0.23999999463558197
7.068901,102.32548,0.15000000596046448,0.5799999833106995
7.068901,102.35319,0.15000000596046448,1.4299999475479126
7.068901,102.380905,0.14000000059604645,2.0899999141693115
7.068901,102.408615,0.14000000059604645,2.319999933242798
7.068901,102.436325,0.14000000059604645,2.119999885559082
7.068901,102.464035,0.12999999523162842,1.0800000429153442
7.068901,102.49175,0.12999999523162842,2.049999952316284
7.068901,102.51946,0.23000000417232513,13.119999885559082
7.068901,102.54717,0.3100000023841858,13.84000015258789
7.068901,102.57488,0.28999999165534973,7.820000171661377
7.068901,102.6026,0.27000001072883606,4.590000152587891
7.068901,102.63031,0.3199999928474426,2.049999952316284
7.068901,102.65803,0.3799999952316284,1.3600000143051147
7.068901,102.68573,0.4300000071525574,1.0
7.068901,102.71345,0.46000000834465027,0.3700000047683716
7.068901,102.74116,0.6000000238418579,0.05000000074505806
7.068901,102.76887,0.8100000023841858,0.009999999776482582
7.068901,102.796585,0.9100000262260437,0.029999999329447746
7.068901,102.824295,1.0199999809265137,0.10999999940395355
7.068901,102.852005,1.350000023841858,0.41999998688697815
7.068901,102.879715,1.5199999809265137,0.5600000023841858
7.068901,102.90743,1.159999966621399,0.30000001192092896
7.068901,102.93514,0.5,0.1899999976158142
7.068901,102.96285,0.4399999976158142,0.12999999523162842
7.068901,102.99056,0.550000011920929,0.3199999928474426
7.068901,103.01828,0.6100000143051147,0.15000000596046448
7.068901,103.04599,0.6100000143051147,0.2800000011920929
7.068901,103.07369,0.949999988079071,0.5899999737739563
7.068901,103.10141,2.3299999237060547,0.5600000023841858
7.068901,103.12913,3.5999999046325684,0.4000000059604645
7.068901,103.15684,3.569999933242798,0.23999999463558197
7.068901,103.18455,3.0,0.23000000417232513
7.068901,103.212265,1.8300000429153442,0.23999999463558197
7.068901,103.239975,1.809999942779541,0.44999998807907104
7.068901,103.267685,5.199999809265137,1.7799999713897705
7.068901,103.295395,6.309999942779541,2.880000114440918
7.068901,103.32311,4.670000076293945,3.5
7.068901,103.35082,2.8399999141693115,3.0
7.068901,103.37853,1.8700000047683716,1.1299999952316284
7.068901,103.40624,2.1500000953674316,0.1899999976158142
7.068901,103.43396,4.340000152587891,0.05000000074505806
7.068901,103.46167,7.159999847412109,0.05000000074505806
7.068901,103.48937,9.3100004196167,0.0
7.068901,103.51709,10.739999771118164,0.3100000023841858
7.068901,103.54481,13.680000305175781,0.4399999976158142
7.068901,103.57252,14.6899995803833,0.10000000149011612
7.068901,103.60023,11.979999542236328,0.15000000596046448
7.068901,103.627945,9.800000190734863,0.4399999976158142
7.068901,103.655655,10.930000305175781,0.4399999976158142
7.068901,103.683365,28.100000381469727,0.28999999165534973
7.068901,103.711075,49.88999938964844,0.11999999731779099
7.068901,103.73879,54.189998626708984,0.07999999821186066
7.068901,103.7665,56.810001373291016,0.05999999865889549
7.068901,103.79421,64.9000015258789,0.05000000074505806
7.068901,103.82192,71.36000061035156,0.029999999329447746
7.068901,103.84964,71.08999633789062,0.03999999910593033
7.068901,103.87735,65.79000091552734,0.05999999865889549
7.068901,103.90506,61.130001068115234,0.03999999910593033
7.068901,103.93277,61.439998626708984,0.10000000149011612
7.068901,103.96049,59.90999984741211,0.18000000715255737
7.068901,103.9882,65.62000274658203,0.2800000011920929
7.068901,104.01591,70.1500015258789,0.7099999785423279
7.068901,104.043625,64.62999725341797,2.200000047683716
7.068901,104.071335,54.349998474121094,4.329999923706055
7.068901,104.099045,42.63999938964844,11.460000038146973
7.068901,104.126755,33.65999984741211,11.289999961853027
7.068901,104.15447,26.579999923706055,7.78000020980835
7.068901,104.18218,21.209999084472656,6.079999923706055
7.068901,104.20989,18.06999969482422,3.7799999713897705
7.068901,104.2376,18.989999771118164,1.4600000381469727
7.068901,104.26532,22.81999969482422,0.33000001311302185
7.068901,104.29303,25.190000534057617,0.05000000074505806
7.068901,104.32074,25.43000030517578,0.07000000029802322
7.068901,104.34846,25.59000015258789,0.07999999821186066
7.068901,104.37617,26.190000534057617,0.07000000029802322
7.068901,104.40388,27.59000015258789,0.10000000149011612
7.068901,104.43159,28.450000762939453,0.09000000357627869
7.068901,104.459305,27.600000381469727,0.09000000357627869
7.068901,104.487015,25.979999542236328,0.03999999910593033
7.068901,104.514725,25.940000534057617,0.07000000029802322
7.068901,104.542435,27.420000076293945,0.18000000715255737
7.068901,104.57015,30.3799991607666,0.07999999821186066
7.068901,104.59786,33.529998779296875,0.10000000149011612
7.068901,104.62557,35.470001220703125,0.18000000715255737
7.068901,104.65328,34.5099983215332,0.2199999988079071
7.068901,104.681,30.739999771118164,0.14000000059604645
7.068901,104.70871,25.829999923706055,0.15000000596046448
7.068901,104.73642,22.489999771118164,0.4300000071525574
7.068901,104.76414,21.06999969482422,2.009999990463257
7.068901,104.79185,20.6200008392334,4.380000114440918
7.068901,104.81956,21.469999313354492,4.659999847412109
7.068901,104.84727,23.200000762939453,6.480000019073486
7.068901,104.874985,24.5,7.659999847412109
7.068901,104.902695,27.799999237060547,10.0
7.068901,104.930405,30.81999969482422,8.130000114440918
7.068901,104.958115,29.790000915527344,4.269999980926514
7.068901,104.98583,26.559999465942383,1.409999966621399
7.068901,105.01354,22.8799991607666,0.33000001311302185
7.068901,105.04126,19.799999237060547,0.09000000357627869
7.068901,105.06897,16.139999389648438,0.029999999329447746
7.068901,105.09668,12.319999694824219,0.07999999821186066
7.068901,105.12439,9.550000190734863,0.09000000357627869
7.068901,105.1521,7.949999809265137,0.05000000074505806
7.068901,105.17982,7.320000171661377,0.10999999940395355
7.068901,105.20753,7.21999979019165,0.5699999928474426
7.068901,105.23524,7.260000228881836,1.6299999952316284
7.068901,105.26295,7.150000095367432,2.7300000190734863
7.068901,105.290665,6.800000190734863,3.990000009536743
7.068901,105.318375,6.599999904632568,5.760000228881836
7.068901,105.346085,6.389999866485596,7.400000095367432
7.068901,105.373795,6.949999809265137,7.929999828338623
7.068901,105.40151,8.890000343322754,6.71999979019165
7.068901,105.42922,10.510000228881836,4.550000190734863
7.068901,105.45694,10.319999694824219,3.0299999713897705
7.068901,105.48465,9.1899995803833,2.309999942779541
7.068901,105.51236,8.229999542236328,2.200000047683716
7.068901,105.54007,7.96999979019165,1.940000057220459
7.068901,105.56778,10.829999923706055,1.4700000286102295
7.068901,105.5955,12.869999885559082,0.6700000166893005
7.068901,105.62321,12.260000228881836,0.3199999928474426
7.068901,105.65092,9.470000267028809,0.25999999046325684
7.068901,105.67863,6.380000114440918,0.5
7.068901,105.706345,5.139999866485596,0.6899999976158142
7.068901,105.734055,5.449999809265137,0.800000011920929
7.068901,105.761765,5.300000190734863,0.8899999856948853
7.068901,105.789474,4.210000038146973,2.0399999618530273
7.068901,105.81719,3.0999999046325684,3.9600000381469727
7.068901,105.8449,2.680000066757202,3.880000114440918
7.068901,105.872604,3.2200000286102295,2.2699999809265137
7.068901,105.90033,4.650000095367432,0.9800000190734863
7.068901,105.92804,7.159999847412109,0.3799999952316284
7.068901,105.95575,9.789999961853027,0.3700000047683716
7.068901,105.98346,11.390000343322754,0.4000000059604645
7.096398,96.8385,0.0,0.0
7.096398,96.86621,5.869999885559082,0.20999999344348907
7.096398,96.89392,5.210000038146973,0.14000000059604645
7.096398,96.92164,5.46999979019165,0.05000000074505806
7.096398,96.94935,7.170000076293945,0.0
7.096398,96.97706,7.03000020980835,0.019999999552965164
7.096398,97.004776,6.110000133514404,0.019999999552965164
7.096398,97.032486,7.909999847412109,0.14000000059604645
7.096398,97.06019,7.150000095367432,0.3100000023841858
7.096398,97.087906,7.0,0.5299999713897705
7.096398,97.11562,9.039999961853027,0.20999999344348907
7.096398,97.14333,17.770000457763672,0.10000000149011612
7.096398,97.17104,32.150001525878906,0.07000000029802322
7.096398,97.19875,42.130001068115234,0.14000000059604645
7.096398,97.22647,51.630001068115234,0.1899999976158142
7.096398,97.25418,55.9900016784668,0.46000000834465027
7.096398,97.28189,53.290000915527344,0.029999999329447746
7.096398,97.3096,37.93000030517578,0.550000011920929
7.096398,97.33732,27.850000381469727,0.18000000715255737
7.096398,97.36503,20.6200008392334,0.05999999865889549
7.096398,97.39274,15.880000114440918,0.05000000074505806
7.096398,97.420456,11.550000190734863,0.3100000023841858
7.096398,97.448166,7.230000019073486,1.3300000429153442
7.096398,97.47587,3.990000009536743,0.7900000214576721
7.096398,97.503586,3.140000104904175,0.5
7.096398,97.5313,3.700000047683716,0.09000000357627869
7.096398,97.55901,4.710000038146973,0.029999999329447746
7.096398,97.58672,4.739999771118164,0.07000000029802322
7.096398,97.61443,3.9200000762939453,0.07999999821186066
7.096398,97.64215,2.5,0.07000000029802322
7.096398,97.66986,1.840000033378601,0.009999999776482582
7.096398,97.69757,1.9500000476837158,0.009999999776482582
7.096398,97.72528,2.990000009536743,0.029999999329447746
7.096398,97.753,6.230000019073486,0.05999999865889549
7.096398,97.78071,9.279999732971191,0.12999999523162842
7.096398,97.80842,11.75,0.09000000357627869
7.096398,97.836136,8.9399995803833,0.009999999776482582
7.096398,97.863846,5.150000095367432,0.07999999821186066
7.096398,97.891556,2.3399999141693115,0.10000000149011612
7.096398,97.919266,0.8500000238418579,0.25999999046325684
7.096398,97.94698,0.6299999952316284,0.699999988079071
7.096398,97.97469,0.6800000071525574,0.800000011920929
7.096398,98.0024,1.0800000429153442,0.12999999523162842
7.096398,98.03011,1.5700000524520874,0.07000000029802322
7.096398,98.05783,1.9500000476837158,0.10000000149011612
7.096398,98.08554,1.5499999523162842,0.8100000023841858
7.096398,98.11325,0.7099999785423279,0.14000000059604645
7.096398,98.14096,0.4399999976158142,0.8700000047683716
7.096398,98.16868,0.3700000047683716,0.019999999552965164
7.096398,98.19639,0.3700000047683716,0.009999999776482582
7.096398,98.2241,0.8100000023841858,0.029999999329447746
7.096398,98.251816,1.5,0.3100000023841858
7.096398,98.279526,1.659999966621399,0.05999999865889549
7.096398,98.307236,1.2799999713897705,0.20000000298023224
7.096398,98.334946,1.0399999618530273,0.38999998569488525
7.096398,98.36266,0.9300000071525574,0.8799999952316284
7.096398,98.39037,1.090000033378601,0.6899999976158142
7.096398,98.41808,1.159999966621399,0.36000001430511475
7.096398,98.44579,1.4500000476837158,0.20000000298023224
7.096398,98.47351,1.6799999475479126,0.029999999329447746
7.096398,98.50122,2.380000114440918,0.05999999865889549
7.096398,98.52893,5.059999942779541,0.23999999463558197
7.096398,98.55665,11.489999771118164,0.18000000715255737
7.096398,98.58436,18.06999969482422,0.4699999988079071
7.096398,98.612076,16.479999542236328,0.5199999809265137
7.096398,98.63978,13.079999923706055,0.2800000011920929
7.096398,98.667496,14.989999771118164,0.12999999523162842
7.096398,98.695206,17.739999771118164,0.12999999523162842
7.096398,98.722916,18.729999542236328,0.07000000029802322
7.096398,98.750626,33.470001220703125,0.2800000011920929
7.096398,98.77834,49.939998626708984,0.05999999865889549
7.096398,98.80605,44.150001525878906,0.029999999329447746
7.096398,98.83376,43.79999923706055,0.10999999940395355
7.096398,98.86147,45.65999984741211,0.3100000023841858
7.096398,98.88919,48.34000015258789,0.3499999940395355
7.096398,98.9169,35.810001373291016,0.3499999940395355
7.096398,98.94461,15.819999694824219,0.5
7.096398,98.97233,6.539999961853027,0.41999998688697815
7.096398,99.00004,8.180000305175781,0.5299999713897705
7.096398,99.027756,13.149999618530273,1.3799999952316284
7.096398,99.05546,18.030000686645508,1.0099999904632568
7.096398,99.083176,26.610000610351562,0.18000000715255737
7.096398,99.110886,27.469999313354492,0.20999999344348907
7.096398,99.138596,18.450000762939453,1.4199999570846558
7.096398,99.166306,9.5600004196167,2.200000047683716
7.096398,99.19402,8.930000305175781,0.5199999809265137
7.096398,99.22173,9.960000038146973,0.18000000715255737
7.096398,99.24944,16.479999542236328,0.12999999523162842
7.096398,99.27716,22.389999389648438,0.10000000149011612
7.096398,99.30487,24.5,0.12999999523162842
7.096398,99.33258,21.84000015258789,0.28999999165534973
7.096398,99.36029,19.729999542236328,0.07000000029802322
7.096398,99.38801,24.209999084472656,0.8799999952316284
7.096398,99.41572,50.15999984741211,4.570000171661377
7.096398,99.443436,59.70000076293945,4.46999979019165
7.096398,99.47114,58.83000183105469,1.7100000381469727
7.096398,99.498856,71.01000213623047,0.23000000417232513
7.096398,99.526566,80.7300033569336,0.09000000357627869
7.096398,99.554276,88.94000244140625,0.05999999865889549
7.096398,99.581985,83.55999755859375,0.07999999821186066
7.096398,99.6097,69.05999755859375,0.1599999964237213
7.096398,99.63741,58.060001373291016,0.1899999976158142
7.096398,99.66512,49.72999954223633,0.07999999821186066
7.096398,99.69284,39.13999938964844,0.05999999865889549
7.096398,99.72055,28.920000076293945,0.1899999976158142
7.096398,99.74826,20.6299991607666,0.11999999731779099
7.096398,99.77597,15.75,0.28999999165534973
7.096398,99.80369,11.960000038146973,1.850000023841858
7.096398,99.8314,12.359999656677246,6.28000020980835
7.096398,99.8591,14.34000015258789,16.010000228881836
7.096398,99.88682,23.350000381469727,9.210000038146973
7.096398,99.914536,40.720001220703125,5.380000114440918
7.096398,99.942245,52.290000915527344,2.559999942779541
7.096398,99.969955,54.279998779296875,1.3300000429153442
7.096398,99.997665,53.16999816894531,2.450000047683716
7.096398,100.02538,45.59000015258789,8.359999656677246
7.096398,100.05309,33.88999938964844,18.549999237060547
7.096398,100.0808,25.81999969482422,15.65999984741211
7.096398,100.10852,23.139999389648438,9.720000267028809
7.096398,100.13623,19.3700008392334,3.299999952316284
7.096398,100.16394,14.630000114440918,1.2599999904632568
7.096398,100.19165,13.210000038146973,1.5700000524520874
7.096398,100.21937,12.449999809265137,2.049999952316284
7.096398,100.24708,13.800000190734863,2.509999990463257
7.096398,100.27478,15.84000015258789,5.050000190734863
7.096398,100.3025,17.809999465942383,15.050000190734863
7.096398,100.330215,20.440000534057617,18.6200008392334
7.096398,100.357925,20.260000228881836,13.619999885559082
7.096398,100.385635,15.8100004196167,7.25
7.096398,100.413345,11.600000381469727,2.359999895095825
7.096398,100.44106,8.100000381469727,0.6000000238418579
7.096398,100.46877,5.119999885559082,0.36000001430511475
7.096398,100.49648,3.2200000286102295,0.28999999165534973
7.096398,100.5242,1.899999976158142,0.6000000238418579
7.096398,100.55191,1.0499999523162842,2.4200000762939453
7.096398,100.57962,0.7599999904632568,18.8799991607666
7.096398,100.60733,0.5,24.969999313354492
7.096398,100.63505,0.4000000059604645,24.18000030517578
7.096398,100.66276,0.4699999988079071,15.229999542236328
7.096398,100.69046,0.14000000059604645,7.889999866485596
7.096398,100.71818,0.11999999731779099,4.260000228881836
7.096398,100.745895,0.17000000178813934,4.539999961853027
7.096398,100.773605,0.15000000596046448,5.420000076293945
7.096398,100.801315,0.20999999344348907,4.050000190734863
7.096398,100.829025,0.1599999964237213,2.7799999713897705
7.096398,100.85674,0.18000000715255737,2.809999942779541
7.096398,100.88445,0.25,2.990000009536743
7.096398,100.91216,0.20999999344348907,3.309999942779541
7.096398,100.93988,0.09000000357627869,3.5399999618530273
7.096398,100.96759,0.03999999910593033,3.450000047683716
7.096398,100.9953,0.05999999865889549,3.190000057220459
7.096398,101.02301,0.03999999910593033,3.4100000858306885
7.096398,101.05073,0.009999999776482582,3.2799999713897705
7.096398,101.07844,0.019999999552965164,2.380000114440918
7.096398,101.10615,0.0,1.4600000381469727
7.096398,101.13386,0.0,1.1299999952316284
7.096398,101.161575,0.07999999821186066,1.5099999904632568
7.096398,101.189285,0.07000000029802322,3.9000000953674316
7.096398,101.216995,0.07000000029802322,5.320000171661377
7.096398,101.24471,0.09000000357627869,3.4100000858306885
7.096398,101.27242,0.05999999865889549,1.9800000190734863
7.096398,101.30013,0.03999999910593033,1.0199999809265137
7.096398,101.32784,0.03999999910593033,0.9100000262260437
7.096398,101.35556,0.05000000074505806,1.2899999618530273
7.096398,101.38327,0.029999999329447746,2.200000047683716
7.096398,101.41098,0.05000000074505806,3.319999933242798
7.096398,101.43869,0.10000000149011612,3.990000009536743
7.096398,101.46641,0.11999999731779099,4.559999942779541
7.096398,101.49412,0.14000000059604645,4.409999847412109
7.096398,101.52183,0.07999999821186066,4.260000228881836
7.096398,101.54954,0.15000000596046448,7.199999809265137
7.096398,101.577255,4.110000133514404,9.029999732971191
7.096398,101.604965,5.440000057220459,6.949999809265137
7.096398,101.632675,2.940000057220459,6.150000095367432
7.096398,101.66039,1.4299999475479126,6.769999980926514
7.096398,101.6881,0.44999998807907104,5.650000095367432
7.096398,101.71581,0.10999999940395355,4.389999866485596
7.096398,101.74352,0.019999999552965164,3.25
7.096398,101.77124,0.019999999552965164,2.319999933242798
7.096398,101.79895,0.029999999329447746,1.7400000095367432
7.096398,101.82667,0.05000000074505806,1.2000000476837158
7.096398,101.85437,0.07000000029802322,0.8600000143051147
7.096398,101.88209,0.09000000357627869,0.6399999856948853
7.096398,101.9098,0.09000000357627869,0.4699999988079071
7.096398,101.93751,0.23999999463558197,0.3700000047683716
7.096398,101.96522,0.09000000357627869,0.23000000417232513
7.096398,101.992935,0.15000000596046448,0.20999999344348907
7.096398,102.020645,0.10999999940395355,0.5600000023841858
7.096398,102.048355,0.10999999940395355,0.6899999976158142
7.096398,102.07607,0.18000000715255737,0.6399999856948853
7.096398,102.10378,0.44999998807907104,0.3499999940395355
7.096398,102.13149,1.2799999713897705,1.6200000047683716
7.096398,102.1592,3.119999885559082,3.059999942779541
7.096398,102.18692,3.049999952316284,3.490000009536743
7.096398,102.21463,1.2899999618530273,2.8299999237060547
7.096398,102.24235,0.36000001430511475,2.309999942779541
7.096398,102.27005,0.1899999976158142,2.569999933242798
7.096398,102.29777,0.27000001072883606,2.2899999618530273
7.096398,102.32548,0.36000001430511475,2.4200000762939453
7.096398,102.35319,0.1899999976158142,4.059999942779541
7.096398,102.380905,0.11999999731779099,6.989999771118164
7.096398,102.408615,0.10000000149011612,6.489999771118164
7.096398,102.436325,0.1599999964237213,5.210000038146973
7.096398,102.464035,0.10000000149011612,3.0
7.096398,102.49175,0.14000000059604645,2.2300000190734863
7.096398,102.51946,0.41999998688697815,23.559999465942383
7.096398,102.54717,0.4300000071525574,34.7400016784668
7.096398,102.57488,0.3199999928474426,23.1200008392334
7.096398,102.6026,0.33000001311302185,10.039999961853027
7.096398,102.63031,0.3799999952316284,3.609999895095825
7.096398,102.65803,0.4699999988079071,3.109999895095825
7.096398,102.68573,0.6000000238418579,2.259999990463257
7.096398,102.71345,1.0399999618530273,0.7200000286102295
7.096398,102.74116,1.3799999952316284,0.07999999821186066
7.096398,102.76887,1.059999942779541,0.019999999552965164
7.096398,102.796585,0.7400000095367432,0.019999999552965164
7.096398,102.824295,0.8100000023841858,0.07000000029802322
7.096398,102.852005,0.8700000047683716,0.25999999046325684
7.096398,102.879715,0.6800000071525574,1.3600000143051147
7.096398,102.90743,0.46000000834465027,1.7200000286102295
7.096398,102.93514,0.5699999928474426,0.8700000047683716
7.096398,102.96285,0.44999998807907104,0.30000001192092896
7.096398,102.99056,0.49000000953674316,0.07000000029802322
7.096398,103.01828,0.6899999976158142,0.07000000029802322
7.096398,103.04599,0.800000011920929,0.05999999865889549
7.096398,103.07369,1.1200000047683716,0.6700000166893005
7.096398,103.10141,1.5,0.1599999964237213
7.096398,103.12913,2.509999990463257,0.07000000029802322
7.096398,103.15684,4.300000190734863,0.03999999910593033
7.096398,103.18455,5.019999980926514,0.09000000357627869
7.096398,103.212265,2.5899999141693115,0.17000000178813934
7.096398,103.239975,3.2200000286102295,0.03999999910593033
7.096398,103.267685,7.989999771118164,0.6200000047683716
7.096398,103.295395,9.720000267028809,3.5899999141693115
7.096398,103.32311,7.900000095367432,8.970000267028809
7.096398,103.35082,6.070000171661377,5.880000114440918
7.096398,103.37853,5.25,1.6399999856948853
7.096398,103.40624,7.239999771118164,0.30000001192092896
7.096398,103.43396,10.800000190734863,0.17000000178813934
7.096398,103.46167,14.279999732971191,0.12999999523162842
7.096398,103.48937,17.579999923706055,0.1599999964237213
7.096398,103.51709,22.0,0.029999999329447746
7.096398,103.54481,26.06999969482422,0.12999999523162842
7.096398,103.57252,22.719999313354492,0.38999998569488525
7.096398,103.60023,17.020000457763672,0.36000001430511475
7.096398,103.627945,15.09000015258789,0.14000000059604645
7.096398,103.655655,40.4900016784668,0.20000000298023224
7.096398,103.683365,79.54000091552734,0.9300000071525574
7.096398,103.711075,83.19999694824219,0.07999999821186066
7.096398,103.73879,87.05000305175781,0.07000000029802322
7.096398,103.7665,93.73999786376953,0.07000000029802322
7.096398,103.79421,96.2699966430664,0.3199999928474426
7.096398,103.82192,102.69000244140625,1.7300000190734863
7.096398,103.84964,91.08999633789062,3.7100000381469727
7.096398,103.87735,83.3499984741211,2.4200000762939453
7.096398,103.90506,76.66000366210938,0.6700000166893005
7.096398,103.93277,78.80000305175781,0.1599999964237213
7.096398,103.96049,87.83000183105469,3.069999933242798
7.096398,103.9882,86.80999755859375,6.760000228881836
7.096398,104.01591,74.58000183105469,4.460000038146973
7.096398,104.043625,59.310001373291016,3.9700000286102295
7.096398,104.071335,48.310001373291016,3.319999933242798
7.096398,104.099045,38.9900016784668,2.259999990463257
7.096398,104.126755,29.600000381469727,1.409999966621399
7.096398,104.15447,23.239999771118164,1.1299999952316284
7.096398,104.18218,19.5,0.8199999928474426
7.096398,104.20989,18.450000762939453,0.6000000238418579
7.096398,104.2376,21.420000076293945,0.28999999165534973
7.096398,104.26532,27.299999237060547,0.10000000149011612
7.096398,104.29303,33.22999954223633,0.019999999552965164
7.096398,104.32074,37.58000183105469,0.009999999776482582
7.096398,104.34846,38.349998474121094,0.05999999865889549
7.096398,104.37617,35.9900016784668,0.05999999865889549
7.096398,104.40388,31.6200008392334,0.11999999731779099
7.096398,104.43159,28.280000686645508,0.1899999976158142
7.096398,104.459305,27.610000610351562,0.36000001430511475
7.096398,104.487015,28.59000015258789,0.75
7.096398,104.514725,30.280000686645508,1.2400000095367432
7.096398,104.542435,33.150001525878906,0.7900000214576721
7.096398,104.57015,35.72999954223633,0.3199999928474426
7.096398,104.59786,35.52000045776367,0.09000000357627869
7.096398,104.62557,32.18000030517578,0.029999999329447746
7.096398,104.65328,25.399999618530273,0.14000000059604645
7.096398,104.681,18.610000610351562,0.20000000298023224
7.096398,104.70871,17.219999313354492,0.2800000011920929
7.096398,104.73642,18.860000610351562,0.10999999940395355
7.096398,104.76414,19.520000457763672,0.20999999344348907
7.096398,104.79185,19.020000457763672,0.4300000071525574
7.096398,104.81956,17.920000076293945,0.5699999928474426
7.096398,104.84727,17.670000076293945,1.1200000047683716
7.096398,104.874985,20.489999771118164,1.5099999904632568
7.096398,104.902695,24.90999984741211,2.7200000286102295
7.096398,104.930405,27.280000686645508,2.5999999046325684
7.096398,104.958115,24.209999084472656,1.1100000143051147
7.096398,104.98583,18.8799991607666,0.28999999165534973
7.096398,105.01354,15.630000114440918,0.07000000029802322
7.096398,105.04126,13.279999732971191,0.03999999910593033
7.096398,105.06897,10.350000381469727,0.09000000357627869
7.096398,105.09668,7.75,0.10000000149011612
7.096398,105.12439,6.139999866485596,0.07000000029802322
7.096398,105.1521,5.539999961853027,0.05000000074505806
7.096398,105.17982,5.550000190734863,0.07000000029802322
7.096398,105.20753,5.769999980926514,0.1599999964237213
7.096398,105.23524,5.900000095367432,0.23999999463558197
7.096398,105.26295,6.03000020980835,0.4099999964237213
7.096398,105.290665,5.619999885559082,0.5899999737739563
7.096398,105.318375,5.489999771118164,0.8999999761581421
7.096398,105.346085,5.269999980926514,1.1200000047683716
7.096398,105.373795,4.659999847412109,0.7400000095367432
7.096398,105.40151,5.170000076293945,0.38999998569488525
7.096398,105.42922,7.179999828338623,0.5099999904632568
7.096398,105.45694,8.15999984741211,0.6700000166893005
7.096398,105.48465,7.550000190734863,0.5299999713897705
7.096398,105.51236,7.369999885559082,0.38999998569488525
7.096398,105.54007,8.539999961853027,0.5
7.096398,105.56778,9.8100004196167,0.9599999785423279
7.096398,105.5955,8.880000114440918,1.4299999475479126
7.096398,105.62321,7.099999904632568,2.4800000190734863
7.096398,105.65092,5.230000019073486,4.059999942779541
7.096398,105.67863,3.4800000190734863,5.840000152587891
7.096398,105.706345,3.319999933242798,7.28000020980835
7.096398,105.734055,3.819999933242798,8.970000267028809
7.096398,105.761765,3.559999942779541,10.510000228881836
7.096398,105.789474,3.359999895095825,8.489999771118164
7.096398,105.81719,4.579999923706055,4.110000133514404
7.096398,105.8449,6.599999904632568,1.4500000476837158
7.096398,105.872604,8.34000015258789,0.5699999928474426
7.096398,105.90033,10.380000114440918,0.3799999952316284
7.096398,105.92804,12.109999656677246,0.3100000023841858
7.096398,105.95575,15.399999618530273,0.2800000011920929
7.096398,105.98346,19.190000534057617,0.28999999165534973
7.123902,96.8385,0.0,0.0
7.123902,96.86621,7.909999847412109,0.8399999737739563
7.123902,96.89392,7.070000171661377,0.6800000071525574
7.123902,96.92164,6.46999979019165,0.20000000298023224
7.123902,96.94935,8.479999542236328,0.009999999776482582
7.123902,96.97706,14.380000114440918,0.0
7.123902,97.004776,19.200000762939453,0.0
7.123902,97.032486,13.069999694824219,0.07999999821186066
7.123902,97.06019,11.149999618530273,0.10000000149011612
7.123902,97.087906,14.050000190734863,0.07999999821186066
7.123902,97.11562,15.149999618530273,0.3499999940395355
7.123902,97.14333,11.9399995803833,0.8299999833106995
7.123902,97.17104,18.25,0.4399999976158142
7.123902,97.19875,23.329999923706055,0.12999999523162842
7.123902,97.22647,30.540000915527344,0.09000000357627869
7.123902,97.25418,37.220001220703125,0.4699999988079071
