date,capacity,usable,level,storage,pct,inflow,release
2002-05-06,9510,2946.4,0.0,5796.4,60.95,0.41,0.0
2002-05-07,9510,2917.87,0.0,5767.87,60.65,1.61,0.0
2002-05-08,9510,2887.39,0.0,5737.39,60.33,1.62,0.0
2002-05-09,9510,2859.02,0.0,5709.02,60.03,3.25,0.0
2002-05-10,9510,2830.71,0.0,5680.71,59.73,3.93,0.0
2002-05-11,9510,2812.56,0.0,5662.56,59.54,2.95,0.0
2002-05-12,9510,2800.47,0.0,5650.47,59.42,8.99,0.0
2002-05-13,9510,2784.38,0.0,5634.38,59.25,11.05,0.0
2002-05-14,9510,2766.3,0.0,5616.3,59.06,10.59,0.0
2002-05-15,9510,2750.26,0.0,5600.26,58.89,8.49,0.0
2002-05-16,9510,2738.24,0.0,5588.24,58.76,11.4,0.0
2002-05-17,9510,2742.25,0.0,5592.25,58.8,15.15,0.0
2002-05-18,9510,2794.43,0.0,5644.43,59.35,30.89,0.0
2002-05-19,9510,2834.75,0.0,5684.75,59.78,75.26,0.0
2002-05-20,9510,2848.9,0.0,5698.9,59.93,61.42,0.0
2002-05-21,9510,2854.97,0.0,5704.97,59.99,33.54,0.0
2002-05-22,9510,2848.9,0.0,5698.9,59.93,29.03,0.0
2002-05-23,9510,2832.73,0.0,5682.73,59.76,19.09,0.0
2002-05-24,9510,2822.64,0.0,5672.64,59.65,15.92,0.0
2002-05-25,9510,2812.56,0.0,5662.56,59.54,10.62,0.0
2002-05-26,9510,2836.77,0.0,5686.77,59.8,7.5,0.0
2002-05-27,9510,2856.99,0.0,5706.99,60.01,37.46,0.0
2002-05-28,9510,2867.12,0.0,5717.12,60.12,36.98,0.0
2002-05-29,9510,2873.19,0.0,5723.19,60.18,28.41,0.0
2002-05-30,9510,2879.28,0.0,5729.28,60.24,24.45,0.0
2002-05-31,9510,2879.28,0.0,5729.28,60.24,25.52,0.0
2002-06-01,9510,2879.28,0.0,5729.28,60.24,20.75,0.0
2002-06-02,9510,2873.19,0.0,5723.19,60.18,19.39,0.0
2002-06-03,9510,2865.09,0.0,5715.09,60.1,7.71,0.0
2002-06-04,9510,2875.22,0.0,5725.22,60.2,12.17,0.0
2002-06-05,9510,2879.28,0.0,5729.28,60.24,21.54,0.0
2002-06-06,9510,2867.12,0.0,5717.12,60.12,16.04,0.0
2002-06-07,9510,2861.04,0.0,5711.04,60.05,0.01,0.0
2002-06-08,9510,2861.04,0.0,5711.04,60.05,6.96,0.0
2002-06-09,9510,2869.14,0.0,5719.14,60.14,11.39,0.0
2002-06-10,9510,2879.28,0.0,5729.28,60.24,16.74,0.0
2002-06-11,9510,2883.33,0.0,5733.33,60.29,22.0,0.0
2002-06-12,9510,2936.2,0.0,5786.2,60.84,14.99,0.0
2002-06-13,9510,2970.91,0.0,5820.91,61.21,64.03,0.0
2002-06-14,9510,2999.57,0.0,5849.57,61.51,46.85,0.0
2002-06-15,9510,3034.47,0.0,5884.47,61.88,40.29,0.0
2002-06-16,9510,3081.86,0.0,5931.86,62.37,49.28,0.0
2002-06-17,9510,3098.38,0.0,5948.38,62.55,59.63,0.0
2002-06-18,9510,3104.59,0.0,5954.59,62.61,33.48,0.0
2002-06-19,9510,3112.86,0.0,5962.86,62.7,23.47,0.0
2002-06-20,9510,3123.22,0.0,5973.22,62.81,25.13,0.0
2002-06-21,9510,3129.43,0.0,5979.43,62.88,23.38,0.0
2002-06-22,9510,3141.88,0.0,5991.88,63.01,19.52,0.0
2002-06-23,9510,3135.65,0.0,5985.65,62.94,24.05,0.0
2002-06-24,9510,3141.88,0.0,5991.88,63.01,4.72,0.0
2002-06-25,9510,3127.36,0.0,5977.36,62.85,19.83,0.0
2002-06-26,9510,3125.29,0.0,5975.29,62.83,5.0,0.0
2002-06-27,9510,3127.36,0.0,5977.36,62.85,11.81,0.0
2002-06-28,9510,3121.15,0.0,5971.15,62.79,15.15,0.0
2002-06-29,9510,3123.22,0.0,5973.22,62.81,7.89,0.0
2002-06-30,9510,3127.36,0.0,5977.36,62.85,14.98,0.0
2002-07-01,9510,3114.93,0.0,5964.93,62.72,15.97,0.0
2002-07-02,9510,3108.72,0.0,5958.72,62.66,8.79,0.0
2002-07-03,9510,3104.59,0.0,5954.59,62.61,12.19,0.0
2002-07-04,9510,3104.59,0.0,5954.59,62.61,8.84,0.0
2002-07-05,9510,3096.32,0.0,5946.32,62.53,17.22,0.0
2002-07-06,9510,3088.05,0.0,5938.05,62.44,10.14,0.0
2002-07-07,9510,3083.92,0.0,5933.92,62.4,2.74,0.0
2002-07-08,9510,3079.79,0.0,5929.79,62.35,6.28,0.0
2002-07-09,9510,3081.86,0.0,5931.86,62.37,10.22,0.0
2002-07-10,9510,3079.79,0.0,5929.79,62.35,17.29,0.0
2002-07-11,9510,3073.6,0.0,5923.6,62.29,12.27,0.0
2002-07-12,9510,3063.29,0.0,5913.29,62.18,11.14,0.0
2002-07-13,9510,3059.17,0.0,5909.17,62.14,9.64,0.0
2002-07-14,9510,3052.99,0.0,5902.99,62.07,18.13,0.0
2002-07-15,9510,3059.17,0.0,5909.17,62.14,9.4,0.0
2002-07-16,9510,3065.35,0.0,5915.35,62.2,23.85,0.0
2002-07-17,9510,3044.75,0.0,5894.75,61.98,25.51,0.0
2002-07-18,9510,3024.19,0.0,5874.19,61.77,4.5,0.0
2002-07-19,9510,3011.88,0.0,5861.88,61.64,9.2,0.0
2002-07-20,9510,2995.47,0.0,5845.47,61.47,18.61,0.0
2002-07-21,9510,2989.33,0.0,5839.33,61.4,12.76,0.0
2002-07-22,9510,3024.19,0.0,5874.19,61.77,19.45,0.0
2002-07-23,9510,3090.12,0.0,5940.12,62.46,65.75,0.0
2002-07-24,9510,3141.88,0.0,5991.88,63.01,97.49,0.0
2002-07-25,9510,3179.29,0.0,6029.29,63.4,77.03,0.0
2002-07-26,9510,3185.53,0.0,6035.53,63.47,55.93,0.0
2002-07-27,9510,3191.78,0.0,6041.78,63.53,34.67,0.0
2002-07-28,9510,3202.21,0.0,6052.21,63.64,30.55,0.0
2002-07-29,9510,3210.55,0.0,6060.55,63.73,29.2,0.0
2002-07-30,9510,3229.35,0.0,6079.35,63.93,26.83,0.0
2002-07-31,9510,3254.46,0.0,6104.46,64.19,46.08,0.0
2002-08-01,9510,3294.31,0.0,6144.31,64.61,46.01,0.0
2002-08-02,9510,3317.45,0.0,6167.45,64.85,63.95,0.0
2002-08-03,9510,3342.74,0.0,6192.74,65.12,45.43,0.0
2002-08-04,9510,3376.53,0.0,6226.53,65.47,45.61,0.0
2002-08-05,9510,3408.3,0.0,6258.3,65.81,50.19,0.0
2002-08-06,9510,3435.9,0.0,6285.9,66.1,53.19,0.0
2002-08-07,9510,3467.81,0.0,6317.81,66.43,48.63,0.0
2002-08-08,9510,3493.4,0.0,6343.4,66.7,51.42,0.0
2002-08-09,9510,3512.62,0.0,6362.62,66.9,47.75,0.0
2002-08-10,9510,3531.88,0.0,6381.88,67.11,40.47,0.0
2002-08-11,9510,3553.3,0.0,6403.3,67.33,37.98,0.0
2002-08-12,9510,3574.76,0.0,6424.76,67.56,36.24,0.0
2002-08-13,9510,3574.76,0.0,6424.76,67.56,30.4,0.0
2002-08-14,9510,3589.81,0.0,6439.81,67.72,11.51,0.0
2002-08-15,9510,3613.48,0.0,6463.48,67.97,26.9,0.0
2002-08-16,9510,3639.35,0.0,6489.35,68.24,34.86,0.0
2002-08-17,9510,3669.6,0.0,6519.6,68.56,36.53,0.0
2002-08-18,9510,3712.93,0.0,6562.93,69.01,41.71,0.0
2002-08-19,9510,3778.18,0.0,6628.18,69.7,51.51,0.0
2002-08-20,9510,3834.98,0.0,6684.98,70.29,79.75,0.0
2002-08-21,9510,3887.62,0.0,6737.62,70.85,70.91,0.0
2002-08-22,9510,3918.41,0.0,6768.41,71.17,67.65,0.0
2002-08-23,9510,3960.31,0.0,6810.31,71.61,52.04,0.0
2002-08-24,9510,4006.76,0.0,6856.76,72.1,65.98,0.0
2002-08-25,9510,4046.7,0.0,6896.7,72.52,64.43,0.0
2002-08-26,9510,4077.83,0.0,6927.83,72.85,56.42,0.0
2002-08-27,9510,4104.57,0.0,6954.57,73.13,48.9,0.0
2002-08-28,9510,4129.13,0.0,6979.13,73.39,42.67,0.0
2002-08-29,9510,4173.88,0.0,7023.88,73.86,36.65,0.0
2002-08-30,9510,4239.0,0.0,7089.0,74.54,57.49,0.0
2002-08-31,9510,4290.85,0.0,7140.85,75.09,72.07,0.0
2002-09-01,9510,4329.28,0.0,7179.28,75.49,61.83,0.0
2002-09-02,9510,4374.62,0.0,7224.62,75.97,42.65,0.0
2002-09-03,9510,4429.21,0.0,7279.21,76.54,50.23,0.0
2002-09-04,9510,4479.41,0.0,7329.41,77.07,58.71,0.0
2002-09-05,9510,4525.19,0.0,7375.19,77.55,52.09,0.0
2002-09-06,9510,4584.9,0.0,7434.9,78.18,52.2,0.0
2002-09-07,9510,4654.07,0.0,7504.07,78.91,66.62,0.0
2002-09-08,9510,4737.47,0.0,7587.47,79.78,70.6,0.0
2002-09-09,9510,4830.64,0.0,7680.64,80.76,84.16,0.0
2002-09-10,9510,4936.08,0.0,7786.08,81.87,93.94,0.0
2002-09-11,9510,5025.63,0.0,7875.63,82.81,106.22,0.0
2002-09-12,9510,5091.92,0.0,7941.92,83.51,90.33,0.0
2002-09-13,9510,5141.81,0.0,7991.81,84.04,67.08,0.0
2002-09-14,9510,5191.84,0.0,8041.84,84.56,50.68,0.0
2002-09-15,9510,5230.06,0.0,8080.06,84.96,51.05,0.0
2002-09-16,9510,5280.35,0.0,8130.35,85.49,39.01,0.0
2002-09-17,9510,5359.66,0.0,8209.66,86.33,56.0,0.0
2002-09-18,9510,5432.08,0.0,8282.08,87.09,85.56,0.0
2002-09-19,9510,5507.22,0.0,8357.22,87.88,78.8,0.0
2002-09-20,9510,5563.17,0.0,8413.17,88.47,75.95,0.0
2002-09-21,9510,5611.97,0.0,8461.97,88.98,56.76,0.0
2002-09-22,9510,5658.45,0.0,8508.45,89.47,50.17,0.0
2002-09-23,9510,5687.87,0.0,8537.87,89.78,47.3,0.0
2002-09-24,9510,5717.34,0.0,8567.34,90.09,30.24,0.0
2002-09-25,9510,5744.39,0.0,8594.39,90.37,30.29,0.0
2002-09-26,9510,5771.48,0.0,8621.48,90.66,27.88,0.0
2002-09-27,9510,5793.68,0.0,8643.68,90.89,28.93,0.0
2002-09-28,9510,5838.15,0.0,8688.15,91.36,23.55,0.0
2002-09-29,9510,5862.91,0.0,8712.91,91.62,45.3,0.0
2002-09-30,9510,5892.66,0.0,8742.66,91.93,25.59,0.0
2002-10-01,9510,5915.0,0.0,8765.0,92.17,30.58,0.0
2002-10-02,9510,5942.35,0.0,8792.35,92.45,28.36,0.0
2002-10-03,9510,5967.24,0.0,8817.24,92.72,31.17,0.0
2002-10-04,9510,5992.17,0.0,8842.17,92.98,28.24,0.0
2002-10-05,9510,6017.14,0.0,8867.14,93.24,28.28,0.0
2002-10-06,9510,6037.13,0.0,8887.13,93.45,28.25,0.0
2002-10-07,9510,6059.65,0.0,8909.65,93.69,23.76,0.0
2002-10-08,9510,6077.18,0.0,8927.18,93.87,25.37,0.0
2002-10-09,9510,6089.72,0.0,8939.72,94.0,22.05,0.0
2002-10-10,9510,6102.26,0.0,8952.26,94.14,16.2,0.0
2002-10-11,9510,6124.86,0.0,8974.86,94.37,15.73,0.0
2002-10-12,9510,6134.91,0.0,8984.91,94.48,26.49,0.0
2002-10-13,9510,6147.48,0.0,8997.48,94.61,15.99,0.0
2002-10-14,9510,6157.55,0.0,9007.55,94.72,16.39,0.0
2002-10-15,9510,6167.62,0.0,9017.62,94.82,16.31,0.0
2002-10-16,9510,6175.18,0.0,9025.18,94.9,16.42,0.0
2002-10-17,9510,6177.69,0.0,9027.69,94.93,17.91,0.0
2002-10-18,9510,6182.73,0.0,9032.73,94.98,11.98,0.0
2002-10-19,9510,6187.78,0.0,9037.78,95.03,17.22,0.0
2002-10-20,9510,6190.3,0.0,9040.3,95.06,17.27,0.0
2002-10-21,9510,6190.3,0.0,9040.3,95.06,16.67,0.0
2002-10-22,9510,6195.34,0.0,9045.34,95.11,10.17,0.0
2002-10-23,9510,6195.34,0.0,9045.34,95.11,13.23,0.0
2002-10-24,9510,6200.38,0.0,9050.38,95.17,14.31,0.0
2002-10-25,9510,6205.43,0.0,9055.43,95.22,16.85,0.0
2002-10-26,9510,6213.0,0.0,9063.0,95.3,15.76,0.0
2002-10-27,9510,6218.05,0.0,9068.05,95.35,18.84,0.0
2002-10-28,9510,6223.1,0.0,9073.1,95.41,12.23,0.0
2002-10-29,9510,6245.85,0.0,9095.85,95.65,17.56,0.0
2002-10-30,9510,6263.56,0.0,9113.56,95.83,35.21,0.0
2002-10-31,9510,6271.15,0.0,9121.15,95.91,28.87,0.0
2002-11-01,9510,6273.68,0.0,9123.68,95.94,18.41,0.0
2002-11-02,9510,6273.68,0.0,9123.68,95.94,13.32,0.0
2002-11-03,9510,6276.21,0.0,9126.21,95.96,10.85,0.0
2002-11-04,9510,6276.21,0.0,9126.21,95.96,13.19,0.0
2002-11-05,9510,6283.81,0.0,9133.81,96.04,6.24,0.0
2002-11-06,9510,6286.35,0.0,9136.35,96.07,14.44,0.0
2002-11-07,9510,6286.35,0.0,9136.35,96.07,8.89,0.0
2002-11-08,9510,6288.88,0.0,9138.88,96.1,12.97,0.0
2002-11-09,9510,6288.88,0.0,9138.88,96.1,13.24,0.0
2002-11-10,9510,6293.95,0.0,9143.95,96.15,5.97,0.0
2002-11-11,9510,6291.42,0.0,9141.42,96.12,10.74,0.0
2002-11-12,9510,6291.42,0.0,9141.42,96.12,10.13,0.0
2002-11-13,9510,6291.42,0.0,9141.42,96.12,11.53,0.0
2002-11-14,9510,6293.95,0.0,9143.95,96.15,13.15,0.0
2002-11-15,9510,6291.42,0.0,9141.42,96.12,11.08,0.0
2002-11-16,9510,6293.95,0.0,9143.95,96.15,10.65,0.0
2002-11-17,9510,6293.95,0.0,9143.95,96.15,9.36,0.0
2002-11-18,9510,6296.49,0.0,9146.49,96.18,5.91,0.0
2002-11-19,9510,6299.02,0.0,9149.02,96.2,13.37,0.0
2002-11-20,9510,6299.02,0.0,9149.02,96.2,17.05,0.0
2002-11-21,9510,6296.49,0.0,9146.49,96.18,16.36,0.0
2002-11-22,9510,6293.95,0.0,9143.95,96.15,10.22,0.0
2002-11-23,9510,6293.95,0.0,9143.95,96.15,10.22,0.0
2002-11-24,9510,6296.49,0.0,9146.49,96.18,10.13,0.0
2002-11-25,9510,6296.49,0.0,9146.49,96.18,11.29,0.0
2002-11-26,9510,6291.42,0.0,9141.42,96.12,11.06,0.0
2002-11-27,9510,6286.35,0.0,9136.35,96.07,5.54,0.0
2002-11-28,9510,6286.35,0.0,9136.35,96.07,7.97,0.0
2002-11-29,9510,6286.35,0.0,9136.35,96.07,11.13,0.0
2002-11-30,9510,6286.35,0.0,9136.35,96.07,10.97,0.0
2002-12-01,9510,6288.88,0.0,9138.88,96.1,10.49,0.0
2002-12-02,9510,6283.81,0.0,9133.81,96.04,10.96,0.0
2002-12-03,9510,6281.28,0.0,9131.28,96.02,6.91,0.0
2002-12-04,9510,6281.28,0.0,9131.28,96.02,9.19,0.0
2002-12-05,9510,6281.28,0.0,9131.28,96.02,9.02,0.0
2002-12-06,9510,6281.28,0.0,9131.28,96.02,4.16,0.0
2002-12-07,9510,6278.75,0.0,9128.75,95.99,9.98,0.0
2002-12-08,9510,6278.75,0.0,9128.75,95.99,6.33,0.0
2002-12-09,9510,6273.68,0.0,9123.68,95.94,8.23,0.0
2002-12-10,9510,6266.09,0.0,9116.09,95.86,3.19,0.0
2002-12-11,9510,6266.09,0.0,9116.09,95.86,1.8,0.0
2002-12-12,9510,6266.09,0.0,9116.09,95.86,6.82,0.0
2002-12-13,9510,6263.56,0.0,9113.56,95.83,7.04,0.0
2002-12-14,9510,6263.56,0.0,9113.56,95.83,5.88,0.0
2002-12-15,9510,6261.02,0.0,9111.02,95.8,6.98,0.0
2002-12-16,9510,6273.68,0.0,9123.68,95.94,4.4,0.0
2002-12-17,9510,6271.15,0.0,9121.15,95.91,19.55,0.0
2002-12-18,9510,6271.15,0.0,9121.15,95.91,4.41,0.0
2002-12-19,9510,6261.02,0.0,9111.02,95.8,8.03,0.0
2002-12-20,9510,6255.96,0.0,9105.96,95.75,5.21,0.0
2002-12-21,9510,6248.37,0.0,9098.37,95.67,3.7,0.0
2002-12-22,9510,6243.32,0.0,9093.32,95.62,0.72,0.0
2002-12-23,9510,6240.79,0.0,9090.79,95.59,3.14,0.0
2002-12-24,9510,6238.26,0.0,9088.26,95.57,6.65,0.0
2002-12-25,9510,6238.26,0.0,9088.26,95.57,6.25,0.0
2002-12-26,9510,6235.73,0.0,9085.73,95.54,6.99,0.0
2002-12-27,9510,6230.68,0.0,9080.68,95.49,7.17,0.0
2002-12-28,9510,6238.26,0.0,9088.26,95.57,5.5,0.0
2002-12-29,9510,6243.32,0.0,9093.32,95.62,14.67,0.0
2002-12-30,9510,6238.26,0.0,9088.26,95.57,11.63,0.0
2002-12-31,9510,6235.73,0.0,9085.73,95.54,6.47,0.0
2003-01-01,9510,6230.68,0.0,9080.68,95.49,5.6,0.0
2003-01-02,9510,6220.58,0.0,9070.58,95.38,8.37,0.0
2003-01-03,9510,6213.0,0.0,9063.0,95.3,8.92,0.0
2003-01-04,9510,6200.38,0.0,9050.38,95.17,2.97,0.0
2003-01-05,9510,6195.34,0.0,9045.34,95.11,5.67,0.0
2003-01-06,9510,6187.78,0.0,9037.78,95.03,9.96,0.0
2003-01-07,9510,6175.18,0.0,9025.18,94.9,7.17,0.0
2003-01-08,9510,6162.58,0.0,9012.58,94.77,8.0,0.0
2003-01-09,9510,6147.48,0.0,8997.48,94.61,6.03,0.0
2003-01-10,9510,6132.4,0.0,8982.4,94.45,5.7,0.0
2003-01-11,9510,6117.32,0.0,8967.32,94.29,3.9,0.0
2003-01-12,9510,6102.26,0.0,8952.26,94.14,4.78,0.0
2003-01-13,9510,6087.21,0.0,8937.21,93.98,5.31,0.0
2003-01-14,9510,6072.17,0.0,8922.17,93.82,4.84,0.0
2003-01-15,9510,6059.65,0.0,8909.65,93.69,8.42,0.0
2003-01-16,9510,6042.13,0.0,8892.13,93.5,3.75,0.0
2003-01-17,9510,6027.13,0.0,8877.13,93.35,5.79,0.0
2003-01-18,9510,6012.14,0.0,8862.14,93.19,7.32,0.0
2003-01-19,9510,5994.67,0.0,8844.67,93.0,3.77,0.0
2003-01-20,9510,5969.74,0.0,8819.74,92.74,4.64,0.0
2003-01-21,9510,5947.33,0.0,8797.33,92.51,7.53,0.0
2003-01-22,9510,5924.94,0.0,8774.94,92.27,7.48,0.0
2003-01-23,9510,5900.1,0.0,8750.1,92.01,6.43,0.0
2003-01-24,9510,5872.82,0.0,8722.82,91.72,3.62,0.0
2003-01-25,9510,5853.0,0.0,8703.0,91.51,7.76,0.0
2003-01-26,9510,5833.21,0.0,8683.21,91.31,5.21,0.0
2003-01-27,9510,5808.49,0.0,8658.49,91.05,5.27,0.0
2003-01-28,9510,5781.34,0.0,8631.34,90.76,4.15,0.0
2003-01-29,9510,5759.16,0.0,8609.16,90.53,8.7,0.0
2003-01-30,9510,5732.09,0.0,8582.09,90.24,3.62,0.0
2003-01-31,9510,5709.97,0.0,8559.97,90.01,5.78,0.0
2003-02-01,9510,5692.78,0.0,8542.78,89.83,8.14,0.0
2003-02-02,9510,5673.16,0.0,8523.16,89.62,3.85,0.0
2003-02-03,9510,5651.11,0.0,8501.11,89.39,4.94,0.0
2003-02-04,9510,5624.19,0.0,8474.19,89.11,5.1,0.0
2003-02-05,9510,5602.2,0.0,8452.2,88.88,3.0,0.0
2003-02-06,9510,5572.92,0.0,8422.92,88.57,1.65,0.0
2003-02-07,9510,5548.56,0.0,8398.56,88.31,5.96,0.0
2003-02-08,9510,5526.66,0.0,8376.66,88.08,7.56,0.0
2003-02-09,9510,5507.22,0.0,8357.22,87.88,6.83,0.0
2003-02-10,9510,5482.94,0.0,8332.94,87.62,7.49,0.0
2003-02-11,9510,5456.28,0.0,8306.28,87.34,5.39,0.0
2003-02-12,9510,5432.08,0.0,8282.08,87.09,7.5,0.0
2003-02-13,9510,5400.66,0.0,8250.66,86.76,1.4,0.0
2003-02-14,9510,5371.71,0.0,8221.71,86.45,2.24,0.0
2003-02-15,9510,5340.4,0.0,8190.4,86.12,0.07,0.0
2003-02-16,9510,5318.76,0.0,8168.76,85.9,3.84,0.0
2003-02-17,9510,5289.94,0.0,8139.94,85.59,1.27,0.0
2003-02-18,9510,5275.55,0.0,8125.55,85.44,17.17,0.0
2003-02-19,9510,5249.2,0.0,8099.2,85.17,3.77,0.0
2003-02-20,9510,5222.89,0.0,8072.89,84.89,3.11,0.0
2003-02-21,9510,5196.61,0.0,8046.61,84.61,4.73,0.0
2003-02-22,9510,5170.38,0.0,8020.38,84.34,3.79,0.0
2003-02-23,9510,5146.57,0.0,7996.57,84.09,1.82,0.0
2003-02-24,9510,5118.04,0.0,7968.04,83.79,2.52,0.0
2003-02-25,9510,5091.92,0.0,7941.92,83.51,4.74,0.0
2003-02-26,9510,5070.59,0.0,7920.59,83.29,5.45,0.0
2003-02-27,9510,5046.91,0.0,7896.91,83.04,4.32,0.0
2003-02-28,9510,5032.72,0.0,7882.72,82.89,15.31,0.0
2003-03-01,9510,5006.74,0.0,7856.74,82.62,15.31,0.0
2003-03-02,9510,4983.15,0.0,7833.15,82.37,2.62,0.0
2003-03-03,9510,4952.54,0.0,7802.54,82.05,1.58,0.0
2003-03-04,9510,4924.33,0.0,7774.33,81.75,1.15,0.0
2003-03-05,9510,4898.51,0.0,7748.51,81.48,2.98,0.0
2003-03-06,9510,4870.39,0.0,7720.39,81.18,5.02,0.0
2003-03-07,9510,4844.66,0.0,7694.66,80.91,3.8,0.0
2003-03-08,9510,4816.63,0.0,7666.63,80.62,5.78,0.0
2003-03-09,9510,4790.98,0.0,7640.98,80.35,0.92,0.0
2003-03-10,9510,4772.35,0.0,7622.35,80.15,1.02,0.0
2003-03-11,9510,4751.41,0.0,7601.41,79.93,4.0,0.0
2003-03-12,9510,4728.19,0.0,7578.19,79.69,8.69,0.0
2003-03-13,9510,4700.35,0.0,7550.35,79.39,7.94,0.0
2003-03-14,9510,4677.2,0.0,7527.2,79.15,2.07,0.0
2003-03-15,9510,4658.7,0.0,7508.7,78.96,7.36,0.0
2003-03-16,9510,4642.53,0.0,7492.53,78.79,10.02,0.0
2003-03-17,9510,4619.45,0.0,7469.45,78.54,7.41,0.0
2003-03-18,9510,4596.41,0.0,7446.41,78.3,6.97,0.0
2003-03-19,9510,4571.1,0.0,7421.1,78.03,8.54,0.0
2003-03-20,9510,4545.84,0.0,7395.84,77.77,3.85,0.0
2003-03-21,9510,4520.61,0.0,7370.61,77.5,4.84,0.0
2003-03-22,9510,4497.71,0.0,7347.71,77.26,1.0,0.0
2003-03-23,9510,4481.7,0.0,7331.7,77.09,4.73,0.0
2003-03-24,9510,4463.42,0.0,7313.42,76.9,7.31,0.0
2003-03-25,9510,4442.89,0.0,7292.89,76.69,8.45,0.0
2003-03-26,9510,4420.1,0.0,7270.1,76.45,9.96,0.0
2003-03-27,9510,4395.07,0.0,7245.07,76.18,6.12,0.0
2003-03-28,9510,4370.08,0.0,7220.08,75.92,5.88,0.0
2003-03-29,9510,4342.87,0.0,7192.87,75.63,2.15,0.0
2003-03-30,9510,4322.49,0.0,7172.49,75.42,3.7,0.0
2003-03-31,9510,4308.92,0.0,7158.92,75.28,3.59,0.0
2003-04-01,9510,4288.59,0.0,7138.59,75.06,9.35,0.0
2003-04-02,9510,4266.03,0.0,7116.03,74.83,4.94,0.0
2003-04-03,9510,4243.5,0.0,7093.5,74.59,4.83,0.0
2003-04-04,9510,4221.01,0.0,7071.01,74.35,2.82,0.0
2003-04-05,9510,4203.03,0.0,7053.03,74.16,3.09,0.0
2003-04-06,9510,4182.84,0.0,7032.84,73.95,5.2,0.0
2003-04-07,9510,4162.68,0.0,7012.68,73.74,1.6,0.0
2003-04-08,9510,4138.07,0.0,6988.07,73.48,1.68,0.0
2003-04-09,9510,4115.73,0.0,6965.73,73.25,1.93,0.0
2003-04-10,9510,4097.88,0.0,6947.88,73.06,3.14,0.0
2003-04-11,9510,4073.38,0.0,6923.38,72.8,5.99,0.0
2003-04-12,9510,4053.36,0.0,6903.36,72.59,1.14,0.0
2003-04-13,9510,4040.04,0.0,6890.04,72.45,0.96,0.0
2003-04-14,9510,4024.5,0.0,6874.5,72.29,2.07,0.0
2003-04-15,9510,4013.41,0.0,6863.41,72.17,1.05,0.0
2003-04-16,9510,3989.05,0.0,6839.05,71.91,5.58,0.0
2003-04-17,9510,3962.52,0.0,6812.52,71.64,1.76,0.0
2003-04-18,9510,3938.24,0.0,6788.24,71.38,2.04,0.0
2003-04-19,9510,3909.61,0.0,6759.61,71.08,5.13,0.0
2003-04-20,9510,3892.01,0.0,6742.01,70.89,2.3,0.0
2003-04-21,9510,3874.44,0.0,6724.44,70.71,5.3,0.0
2003-04-22,9510,3854.7,0.0,6704.7,70.5,2.71,0.0
2003-04-23,9510,3841.55,0.0,6691.55,70.36,1.65,0.0
2003-04-24,9510,3830.6,0.0,6680.6,70.25,6.64,0.0
2003-04-25,9510,3810.92,0.0,6660.92,70.04,9.93,0.0
2003-04-26,9510,3797.82,0.0,6647.82,69.9,1.7,0.0
2003-04-27,9510,3778.18,0.0,6628.18,69.7,6.56,0.0
2003-04-28,9510,3769.46,0.0,6619.46,69.61,0.83,0.0
2003-04-29,9510,3752.04,0.0,6602.04,69.42,2.75,0.0
2003-04-30,9510,3734.65,0.0,6584.65,69.24,2.54,0.0
2003-05-01,9510,3715.1,0.0,6565.1,69.03,4.36,0.0
2003-05-02,9510,3686.92,0.0,6536.92,68.74,2.05,0.0
2003-05-03,9510,3656.63,0.0,6506.63,68.42,2.47,0.0
2003-05-04,9510,3632.88,0.0,6482.88,68.17,5.15,0.0
2003-05-05,9510,3602.71,0.0,6452.71,67.85,2.63,0.0
2003-05-06,9510,3576.91,0.0,6426.91,67.58,3.49,0.0
2003-05-07,9510,3551.16,0.0,6401.16,67.31,5.81,0.0
2003-05-08,9510,3521.18,0.0,6371.18,66.99,4.62,0.0
2003-05-09,9510,3499.81,0.0,6349.81,66.77,0.97,0.0
2003-05-10,9510,3476.34,0.0,6326.34,66.52,7.83,0.0
2003-05-11,9510,3450.78,0.0,6300.78,66.25,6.77,0.0
2003-05-12,9510,3421.03,0.0,6271.03,65.94,1.76,0.0
2003-05-13,9510,3395.59,0.0,6245.59,65.67,2.89,0.0
2003-05-14,9510,3378.65,0.0,6228.65,65.5,2.77,0.0
2003-05-15,9510,3353.29,0.0,6203.29,65.23,13.01,0.0
2003-05-16,9510,3327.98,0.0,6177.98,64.96,4.42,0.0
2003-05-17,9510,3300.62,0.0,6150.62,64.68,5.92,0.0
2003-05-18,9510,3275.42,0.0,6125.42,64.41,3.15,0.0
2003-05-19,9510,3248.17,0.0,6098.17,64.12,2.11,0.0
2003-05-20,9510,3220.99,0.0,6070.99,63.84,3.37,0.0
2003-05-21,9510,3193.87,0.0,6043.87,63.55,3.87,0.0
2003-05-22,9510,3164.73,0.0,6014.73,63.25,2.95,0.0
2003-05-23,9510,3133.58,0.0,5983.58,62.92,1.51,0.0
2003-05-24,9510,3114.93,0.0,5964.93,62.72,0.21,0.0
2003-05-25,9510,3096.32,0.0,5946.32,62.53,7.21,0.0
2003-05-26,9510,3067.41,0.0,5917.41,62.22,2.78,0.0
2003-05-27,9510,3040.64,0.0,5890.64,61.94,2.7,0.0
2003-05-28,9510,3011.88,0.0,5861.88,61.64,4.58,0.0
